name,ra,dec,sp_type,v_mag,parallax,dist_ref,dist_ref_err,period,M_calc,dist_pl,abs_error,rel_error
V* V447 Her,246.21561504173,44.17413773263,RRAB,13.92,0.2013,4967.71,320.82,0.5325647,-0.128,6451.54,1483.83,29.87
V* KV Cen,178.08683751677,-40.48840937082,RRC,13.92,0.2435,4106.78,296.83,0.340109,0.236,5455.38,1348.6,32.84
V* FM And,17.195066856340002,36.62331834893,RRAB,13.92,0.1695,5899.71,863.2,0.6954853,-0.345,7128.79,1229.08,20.83
V* V2277 Sgr,306.56403701925,-41.48932130505,RRAB,13.92,0.2466,4055.15,425.91,0.52641,-0.119,6423.55,2368.4,58.4
ROTSE1 J160345.40+295341.0,240.94727840337,29.894360665000004,RRC,13.92,0.1838,5440.7,420.34,0.29382,0.355,5164.91,-275.79,-5.07
ATO J202.3527+36.1734,202.35272633194,36.17351797388999,RRC,13.92,0.2113,4732.61,347.16,0.255414,0.468,4901.28,168.67,3.56
CRTS J041511.3+050555,63.79718425114,5.098759712,RRD,13.92,0.2289,4368.72,398.89,0.3614897,0.186,5581.2,1212.48,27.75
CRTS J044905.9+010213,72.27499289773,1.0369950112200002,RRC,13.92,0.2516,3974.56,282.77,0.28612,0.376,5113.86,1139.3,28.66
V* MU Boo,222.06139293995,19.33862440333,RRC,13.92,0.1774,5636.98,546.54,0.320374,0.284,5334.77,-302.21,-5.36
CRTS J120501.3-330206,181.2549963642208,-33.03502448793583,RRC,13.922,0.52,1923.08,66.57,0.246668,0.497,4842.28,2919.2,151.8
ASASSN-V J195040.05-021930.9,297.66692129287,-2.32527824693,RRAB,13.923,0.2305,4338.39,338.79,0.837067,-0.496,7650.9,3312.51,76.35
V* V3956 Sgr,290.14617141198,-11.85338130059,RRAB,13.924,0.3665,2728.51,120.61,0.4127608,0.079,5875.86,3147.35,115.35
ATO J265.2569-13.0492,265.25695029938373,-13.049309083910275,RRAB/BL,13.925,0.46,2173.91,88.37,0.46251,-0.014,6134.16,3960.25,182.17
CRTS J191651.2-515947,289.2135710074316,-51.99662955717111,RRAB,13.928,0.238,4201.68,298.35,0.737491,-0.393,7313.77,3112.09,74.07
CRTS J015656.3-414856,29.23394824264,-41.81612863928001,RRAB,13.93,0.4442,2251.24,61.32,0.71747,-0.37,7245.54,4994.3,221.85
CRTS J163000.0+063508,247.50021428396,6.58575995699,RRC,13.93,0.2023,4943.15,437.38,0.317862,0.291,5343.64,400.49,8.1
CRTS J021301.5-193712,33.25666685285,-19.62015898153,RRC,13.93,0.2182,4582.95,388.56,0.308885,0.314,5286.69,703.74,15.36
CRTS J150951.0-181156,227.46279401015,-18.19820003094,RRAB,13.93,0.2944,3396.74,200.76,0.4527396,0.004,6099.4,2702.66,79.57
ATO J318.8578-07.0282,318.85790904587,-7.028192143850001,RRAB,13.93,0.1316,7598.78,1449.31,0.6289589,-0.263,6897.39,-701.39,-9.23
ATO J324.6720-10.7107,324.67197230693995,-10.71067820544,RRAB,13.93,0.2474,4042.04,325.13,0.58176,-0.2,6699.07,2657.03,65.73
CRTS J151157.6-165205,227.99033824848,-16.86762135609,RRAB,13.93,0.2134,4686.04,439.18,0.599747,-0.225,6775.79,2089.75,44.6
V* LX Del,313.07909509933,7.146341350520001,RRAB/BL,13.93,0.2896,3453.04,208.66,0.5668201,-0.179,6634.2,3181.16,92.13
ATO J341.9107+18.6414,341.91071958395,18.64149111742,RRAB,13.93,0.2164,4621.07,497.56,0.5599258,-0.169,6603.9,1982.83,42.91
CRTS J062940.9-345558,97.41978697752,-34.93283673693,RRAB,13.93,0.2199,4547.52,341.22,0.639644,-0.277,6940.98,2393.46,52.63
CRTS J114948.9-110347,177.45410079862,-11.06339692701,RRC,13.93,0.1897,5271.48,527.98,0.279211,0.396,5090.71,-180.77,-3.43
BPS BS 16968-0009,222.87304661304,5.85591936886,RRC,13.93,0.2357,4242.68,410.41,0.270169,0.423,5028.42,785.74,18.52
V* SW Leo,163.98128989858,-2.9823148114100007,RRAB,13.93,0.2181,4585.05,590.74,0.5541425,-0.161,6578.31,1993.26,43.47
ATO J203.8335+04.9652,203.83355128716664,4.965299201829166,RRAB,13.93,0.2563,3901.68,321.21,0.616228,-0.247,6844.84,2943.16,75.43
Cl* NGC 6809    SAW V3,295.02194509239,-31.04317349482,RRAB,13.93,0.1608,6218.91,897.26,0.662032,-0.305,7030.86,811.95,13.06
CRTS J042014.1-423612,65.05941702014,-42.60292240571,RRAB,13.93,0.2316,4317.79,268.46,0.4710444,-0.029,6190.49,1872.7,43.37
SV* HV 11907,43.40018781388,-68.74850766226,RRC,13.932,0.2015,4962.78,322.64,0.323638,0.276,5384.71,421.93,8.5
UCAC4 127-170848,286.22815059726,-64.6662409675,RRC,13.935,0.1769,5652.91,479.33,0.317521,0.292,5353.81,-299.1,-5.29
CRTS J131222.9-251531,198.09557068041536,-25.25860275172084,RRC,13.936,0.2223,4498.43,449.24,0.268647,0.427,5031.69,533.26,11.85
UCAC4 191-192923,277.6419652038429,-51.81726660672334,RRC,13.937,0.1703,5871.99,579.27,0.305397,0.323,5281.28,-590.71,-10.06
ATO J021.1523+54.0885,21.15229398044708,54.08849674103722,RRC,13.937,0.5206,1920.86,57.93,0.221532,0.584,4683.74,2762.88,143.84
CRTS J152349.9-360413,230.9587182177658,-36.07055555039417,RRC,13.938,0.8192,1220.7,39.04,0.302002,0.332,5261.67,4040.97,331.04
V* V599 Her,249.12643680282,26.53728449393,RRAB/BL,13.94,0.1743,5737.23,457.53,0.7506,-0.407,7402.92,1665.69,29.03
NSVS  14721871,24.43499962858,-9.902722030939998,RRAB,13.94,0.2133,4688.23,443.99,0.5667283,-0.179,6664.42,1976.19,42.15
CRTS J213555.7-365242,323.98249195485,-36.87814471791,RRAB,13.94,0.2113,4732.61,434.51,0.61332,-0.243,6864.28,2131.67,45.04
CRTS J130031.0-512103,195.12951353827,-51.35068502351,RRAB,13.94,0.2695,3710.58,308.41,0.500427,-0.078,6361.41,2650.83,71.44
ATO J307.1816-11.7891,307.1816212776299,-11.7891231017,RRAB/BL,13.94,0.1182,8460.24,1560.35,0.6029545,-0.229,6820.66,-1639.58,-19.38
CRTS J145753.7-312630,224.4738770482279,-31.44156902416527,RRC,13.94,0.1959,5104.65,500.3,0.3160155,0.296,5356.62,251.97,4.94
ATO J000.9559+37.0710,0.9559724669899998,37.07102067427001,RRAB,13.94,0.1623,6161.43,785.84,0.6913287,-0.34,7178.64,1017.21,16.51
NSVS  17022192,295.64378336206994,-17.47913788497,RRAB,13.94,0.2455,4073.32,268.79,0.7156969,-0.368,7272.25,3198.93,78.53
V* FS Her,266.05781519192,25.248480611110004,RRAB,13.94,0.1833,5455.54,497.04,0.4617335,-0.012,6172.8,717.26,13.15
V* KN Lyr,277.68593243359,38.39865913028999,RRAB,13.94,0.254,3937.01,161.2,0.601483,-0.227,6814.43,2877.42,73.09
CRTS J084856.9+085324,132.23734013858,8.889945919909998,RRC,13.94,0.2049,4880.43,445.41,0.254064,0.473,4936.84,56.41,1.16
UCAC4 300-246463,285.33914716465995,-30.13705854251,RRAB,13.94,0.2407,4154.55,367.64,0.656506,-0.298,7041.21,2886.66,69.48
CRTS J192335.8-263308,290.8985269103,-26.55199795046,RRAB,13.94,0.1537,6506.18,876.24,0.64322,-0.282,6987.57,481.39,7.4
CRTS J132103.4-441816,200.26410426299,-44.30539079857001,RRC,13.94,0.1802,5549.39,575.88,0.319396,0.287,5377.98,-171.41,-3.09
ATO J252.8963-04.0030,252.89633601967,-4.00298094526,RRAB/BL,13.94,0.2394,4177.11,404.8,0.445732,0.016,6091.91,1914.8,45.84
CRTS J200745.2-265807,301.93759441646,-26.96862442924,RRAB,13.94,0.2136,4681.65,414.25,0.63393,-0.27,6949.66,2268.01,48.44
CRTS J215526.9+022021,328.86241276986,2.33946560795,RRD,13.94,0.1984,5040.32,647.82,0.3579148,0.194,5611.95,571.63,11.34
ATO J219.2365-10.2385,219.23655357731,-10.23849166931,RRAB,13.94,0.007,142857.14,763265.31,0.44828,0.012,6104.91,-136752.23,-95.73
V* RZ Cap,309.62558026334,-12.0183788544,RRAB,13.94,0.2009,4977.6,545.08,0.40100706,0.102,5855.7,878.1,17.64
CRTS J233841.6+333043,354.67335166936,33.51230219273,RRC,13.94,0.1837,5443.66,566.0,0.265109,0.438,5016.04,-427.62,-7.86
V* V345 UMa,169.45595729887,33.670792512030005,RRAB,13.94,0.2191,4564.13,422.87,0.5766245,-0.193,6707.71,2143.58,46.97
CRTS J135352.4-384427,208.46859472878,-38.74064569361,RRAB,13.943,0.2641,3786.44,326.89,0.55958,-0.169,6642.02,2855.58,75.42
ATO J105.4013-12.9851,105.40136859378458,-12.985163869927222,RRC,13.949,0.5462,1830.83,51.96,0.266135,0.435,5044.15,3213.32,175.51
V* V882 Aql,283.75810001669,0.56511215292,RRAB/BL:,13.95,0.9395,1064.4,22.89,0.509612,-0.093,6434.39,5369.99,504.51
ATO J142.7158-10.2694,142.71586302636,-10.26937147061,RRAB,13.95,0.2189,4568.3,465.39,0.6462629,-0.285,7032.23,2463.93,53.94
CRTS J165257.2-031129,253.2380427609,-3.1911498926,RRC,13.95,0.1951,5125.58,546.45,0.394961,0.114,5849.4,723.82,14.12
V* V335 Dra,235.16948908877,60.80674896522,RRAB,13.95,0.2115,4728.13,259.32,0.631258,-0.266,6970.72,2242.59,47.43
CRTS J220852.9-615728,332.21993129906,-61.95810401605999,RRAB/BL,13.95,0.2194,4557.89,328.23,0.575586,-0.191,6734.13,2176.24,47.75
ASAS J054238-2557.3,85.65539523435,-25.95245639345,RRAB,13.95,0.1969,5078.72,415.27,0.51686,-0.104,6468.47,1389.75,27.36
CRTS J074342.6-530134,115.92682342931,-53.02614142053,RRAB,13.95,0.2598,3849.11,214.83,0.52702,-0.12,6515.73,2666.62,69.28
CRTS J155254.4-263004,238.22699145963003,-26.500850149520005,RRD,13.95,0.2366,4226.54,382.28,0.429494,0.046,6035.68,1809.14,42.8
V* V795 Sco,242.83995930612,-13.93045606126,RRAB,13.95,0.2163,4623.21,641.22,0.512245,-0.097,6446.81,1823.6,39.44
CRTS J190327.6-451007,285.86553155079,-45.168684662980006,RRC,13.95,0.2392,4180.6,374.02,0.329096,0.263,5463.6,1283.0,30.69
V* V450 Ser,233.27771219704,11.41566799398,RRAB,13.95,0.2198,4549.59,368.44,0.61724,-0.248,6912.42,2362.83,51.93
V* LL Lib,220.42998312122,-20.840516996700003,RRAB,13.95,0.1809,5527.92,788.39,0.646039,-0.285,7031.32,1503.4,27.2
Case A-F 1035,208.98569988704,32.27632220112001,RRC,13.95,0.1722,5807.2,505.85,0.375753,0.155,5741.34,-65.86,-1.13
CRTS J063305.4+485322,98.27289451931,48.88925184682,RRC,13.95,0.2543,3932.36,711.32,0.339809,0.237,5529.45,1597.09,40.61
CRTS J151729.2+481131,229.37193674847995,48.19185637807,RRC,13.95,0.1674,5973.72,510.3,0.399058,0.106,5872.02,-101.7,-1.7
V* AZ Lep,83.051820913,-13.09148640472,RRAB,13.95,0.2171,4606.17,373.42,0.53644,-0.134,6559.05,1952.88,42.4
CRTS J080706.4+090420,121.77700371253005,9.072282596090002,RRC,13.95,0.1615,6191.95,797.48,0.277198,0.402,5123.93,-1068.02,-17.25
CRTS J193828.0-462811,294.61732484369,-46.46926189,RRD,13.95,0.1112,8992.81,1544.63,0.3382949,0.24,5520.22,-3472.59,-38.62
ATO J247.5409-09.5262,247.54106170017,-9.52612679061,RRAB,13.95,0.2253,4438.53,462.96,0.5702386,-0.184,6710.66,2272.13,51.19
ATO J140.3407+40.8548,140.34077796179,40.85483429851,RRAB,13.95,0.1936,5165.29,482.91,0.5787677,-0.196,6748.02,1582.73,30.64
CRTS J213552.0-410229,323.9666402747,-41.04132915462,RRAB/BL,13.95,0.2032,4921.26,431.09,0.54766,-0.151,6610.03,1688.77,34.32
NSVS  14791207,40.65621504957,-18.45550892786,RRAB,13.95,0.1801,5552.47,641.26,0.744589,-0.4,7414.76,1862.29,33.54
V* V683 Oph,243.73962880415,-6.7351998680400005,RRAB/BL,13.95,0.238,4201.68,386.63,0.5598371,-0.169,6664.62,2462.94,58.62
CRTS J203350.1-221741,308.45901542179,-22.294375303940004,RRC,13.95,0.1562,6402.05,733.65,0.420636,0.063,5988.82,-413.23,-6.45
CRTS J205058.0+045821,312.74165715563,4.972787291119999,RRC,13.95,0.1751,5711.02,554.47,0.4260733,0.053,6017.65,306.63,5.37
ZTF J161628.33+275201.5,244.11813310487,27.86706951287,RRAB,13.95,0.1354,7385.52,736.37,0.828084,-0.487,7715.42,329.9,4.47
CRTS J150739.4-182822,226.91435918768,-18.47299816594,RRC,13.95,0.2358,4240.88,410.06,0.275366,0.407,5111.24,870.36,20.52
ROTSE1 J142208.40+335321.3,215.53803490952,33.89088082528,RRC,13.95,0.1673,5977.29,571.65,0.34020548,0.236,5531.86,-445.43,-7.45
OGLE SMC-RRLYR-2594,356.81936924146,-78.70528871745,RRC,13.957,0.1723,5803.83,464.85,0.394585,0.115,5866.2,62.37,1.07
CRTS J030257.2-553139,45.737961097390006,-55.52762570154,RRAB,13.959,0.1518,6587.62,707.37,0.89144,-0.547,7964.06,1376.44,20.89
CRTS J063257.1-494518,98.2378237851696,-49.7552006125275,RRC,13.959,0.181,5524.86,372.39,0.370804,0.166,5736.67,211.81,3.83
CRTS J065614.3-605645,104.0599996894425,-60.94578098780555,RRAB,13.96,0.2538,3940.11,186.29,0.52209,-0.112,6522.84,2582.73,65.55
CRTS J200558.8-183921,301.4950291412,-18.65581642219,RRC,13.96,0.17,5882.35,723.18,0.372634,0.162,5749.89,-132.46,-2.25
V* V715 Her,256.29972300074,47.98706528403999,RRAB/BL,13.96,0.1868,5353.32,355.36,0.6411592,-0.279,7043.77,1690.45,31.58
V* V643 Aur,92.6937788533,52.77847836472,RRAB,13.96,0.3153,3171.58,176.03,0.56478125,-0.176,6717.43,3545.85,111.8
CRTS J160337.8-275637,240.90777265316,-27.9436171043,RRAB/BL,13.96,0.2251,4442.47,489.44,0.5709,-0.185,6744.56,2302.09,51.82
V* OW Her,270.75359908882,36.47932801618,RRAB,13.96,0.1646,6075.33,442.92,0.5832163,-0.202,6798.61,723.28,11.91
V* AF Sex,148.81623312652,3.75893009227,RRAB/BL,13.96,0.1954,5117.71,662.63,0.53106543,-0.126,6564.56,1446.85,28.27
CRTS J212452.2-012111,321.21785202597,-1.35337061632,RRC,13.96,0.1885,5305.04,500.95,0.313942,0.301,5392.89,87.85,1.66
V* IZ Eri,41.62105927974,-13.95092937166,RRAB,13.96,0.1702,5875.44,683.51,0.561532,-0.171,6702.95,827.51,14.08
CRTS J222401.2-275333,336.00444401582,-27.892866688220003,RRAB/BL,13.96,0.1706,5861.66,604.72,0.64987,-0.29,7079.41,1217.75,20.77
CRTS J205329.8-032547,313.37428583013,-3.42977895687,RRD,13.96,0.1586,6305.17,755.35,0.434091,0.038,6087.73,-217.44,-3.45
V* V467 Her,258.21165495178,25.03015000841,RRAB/BL,13.96,0.1621,6169.03,688.83,0.68353462,-0.331,7214.4,1045.37,16.95
LINEAR 13170768,224.62098912756,3.43840116128,RRAB,13.96,0.2506,3990.42,321.65,0.481357,-0.046,6327.65,2337.23,58.57
V* V501 Cen,212.957979421,-43.941654131590006,RRAB,13.96,0.2423,4127.12,490.55,0.453837,0.002,6189.86,2062.74,49.98
CRTS J204317.7-485702,310.82411815069,-48.95027399016999,RRAB,13.96,0.1445,6920.42,886.0,0.601363,-0.227,6876.97,-43.45,-0.63
CRTS J113612.6-282804,174.05258918983,-28.46748687964,RRAB,13.96,0.202,4950.5,546.52,0.664673,-0.308,7139.3,2188.8,44.21
CRTS J033625.8-493716,54.10796880964,-49.62097390897,RRAB,13.96,0.2297,4353.5,272.92,0.54858,-0.152,6644.71,2291.21,52.63
UCAC4 105-083151,221.63027681368,-69.14037287142,RRC,13.965,0.1874,5336.18,535.33,0.293973,0.354,5274.08,-62.1,-1.16
CRTS J181952.0-541151,274.9660565073,-54.198248537023055,RRAB,13.968,0.1619,6176.65,694.35,0.789222,-0.448,7641.04,1464.39,23.71
ZTF J235839.99+005753.5,359.66661868103,0.9648944326,RRAB,13.969,0.2033,4918.84,670.2,0.55037,-0.155,6680.44,1761.6,35.81
OGLE GD-RRLYR-2982,201.88447564092,-70.10047166779,RRAB,13.969,0.4034,2478.93,84.8,0.459569,-0.009,6244.81,3765.88,151.92
CRTS J223416.9+270309,338.57019340286,27.052591401530005,RRC,13.97,0.2022,4945.6,489.18,0.402044,0.1,5942.9,997.3,20.17
V* PQ Lib,228.77517079887,-10.474921565869998,RRAB,13.97,0.2158,4633.92,468.12,0.514112,-0.1,6515.32,1881.4,40.6
UCAC4 054-023394,313.0086678164399,-79.22509781901,RRAB,13.97,0.2697,3707.82,166.35,0.627373,-0.261,7018.99,3311.17,89.3
ATO J302.4488-17.1528,302.44883879695,-17.15284103576,RRC,13.97,0.247,4048.58,339.29,0.310577,0.31,5395.99,1347.41,33.28
NSVS   1127822,269.94298693215,77.69615958121,RRAB,13.97,0.2141,4670.71,250.88,0.54619,-0.149,6664.48,1993.77,42.69
CRTS J164859.2+142155,252.24684175185,14.36512774158,RRC,13.97,0.1825,5479.45,636.52,0.327071,0.268,5501.44,21.99,0.4
CRTS J172747.1+125239,261.9467192275,12.87747884418,RRC,13.97,0.2114,4730.37,393.82,0.311247,0.308,5400.34,669.97,14.16
CRTS J175737.5+335504,269.40668191841,33.91766003955,RRD,13.97,0.1819,5497.53,404.99,0.3138398,0.301,5417.12,-80.41,-1.46
ATO J217.6547-18.6864,217.65473021381,-18.68643044124,RRAB,13.97,0.1629,6138.74,685.85,0.5696986,-0.183,6770.35,631.61,10.29
ATO J154.3282+23.0541,154.32827242892,23.05423991617,RRAB,13.97,0.2369,4221.19,431.21,0.595264,-0.219,6882.42,2661.23,63.04
ZTF J231316.73+122205.8,348.3197467839,12.3683132143,RRAB,13.97,0.1772,5643.34,840.77,0.7651976,-0.423,7560.17,1916.83,33.97
V* V785 Oph,263.88605532445,9.56563054878,RRAB,13.97,0.2773,3606.2,253.59,0.449577,0.009,6196.53,2590.33,71.83
ASAS J110733-2944.1,166.88842206237,-29.735766540309992,RRAB/BL,13.97,0.2572,3888.02,266.05,0.526282,-0.119,6572.58,2684.56,69.05
V* V1348 Cen,216.45860993432,-32.40767786738,RRAB,13.97,0.1986,5035.25,469.04,0.777373,-0.435,7604.93,2569.68,51.03
OGLE LMC637.15.001292,77.5864602519,-79.27388988869,RRAB,13.97,0.1665,6006.01,1042.48,0.543301,-0.145,6651.28,645.27,10.74
V* DQ Hya,177.48467640119,-35.64746695041,RRAB,13.97,0.2326,4299.23,365.97,0.4164597,0.071,6021.72,1722.49,40.06
CRTS J184608.6-450841,281.53526171639,-45.14454772967,RRAB,13.97,0.2459,4066.69,279.49,0.56097,-0.171,6731.37,2664.68,65.52
ATO J309.0300-09.1580,309.03010101263,-9.158042436140002,RRAB,13.97,0.2303,4342.16,448.73,0.6178725,-0.249,6979.05,2636.89,60.73
CRTS J141650.0-080246,214.20874477997,-8.046354635859998,RRC,13.97,0.2124,4708.1,441.11,0.304041,0.327,5353.24,645.14,13.7
CRTS J183844.4-535628,279.6850894684437,-53.94097674414667,RRAB,13.97,0.195,5128.21,673.24,0.73713,-0.392,7455.24,2327.03,45.38
CRTS J133945.7-185707,204.94060982607,-18.95177881669,RRAB,13.97,0.1753,5704.51,745.2,0.59789,-0.222,6893.76,1189.25,20.85
CRTS J202201.4-303604,305.50580971678994,-30.60099736712,RRAB,13.97,0.221,4524.89,389.02,0.50198,-0.08,6457.39,1932.5,42.71
CRTS J133944.1-044558,204.93396445629,-4.766443307530001,RRC,13.97,0.1998,5005.01,445.89,0.3133728,0.302,5414.11,409.1,8.17
CRTS J235343.4+412433,358.43099542529,41.40937013161,kA2hA9mA6,13.97,0.226,4424.78,325.01,0.334851,1.95,2534.78,-1890.0,-42.71
[DCD2013] CSS J202343.2-111232,305.93016007543,-11.2092765447,RRAB,13.97,0.1924,5197.51,553.79,0.517734,-0.105,6532.45,1334.94,25.68
ATO J068.9690+33.1284,68.96903461405,33.12850272026,RRAB,13.97,0.4105,2436.05,115.13,0.5158979,-0.102,6523.77,4087.72,167.8
ATO J100.7025+41.8463,100.70253680395,41.8463713023,RRAB,13.97,0.1955,5115.09,575.61,0.595611,-0.219,6883.92,1768.83,34.58
LINEAR 8397238,196.97467097099,22.16858019708,RRC,13.97,0.1109,9017.13,1642.44,0.40112,0.102,5937.79,-3079.34,-34.15
V* DR Sgr,295.42453423607,-29.90184029439,RRAB,13.97,0.2699,3705.08,317.11,0.58805,-0.209,6851.11,3146.03,84.91
ROTSE1 J140239.20+245749.7,210.66269049107,24.96352612431,RRAB,13.97,0.2021,4948.05,438.25,0.6621188,-0.305,7161.93,2213.88,44.74
V* TY Dor,81.02640774028,-69.41975543218,RRAB,13.971,0.1776,5630.63,491.41,0.5531271,-0.159,6699.1,1068.47,18.98
ASASSN-V J061337.33+070234.7,93.40552576112415,7.043041720352499,DCEP(B),13.975,0.165,6060.61,1109.27,0.788585,-1.165,10667.44,4606.83,76.01
CRTS J192816.7-412052,292.06905047596,-41.347922729,RRAB,13.976,0.1914,5224.66,477.7,0.80379,-0.463,7721.89,2497.23,47.8
V* EI Ara,261.12048970109,-59.7341847359,RRAB,13.98,0.2325,4301.08,340.39,0.50821,-0.09,6517.19,2216.11,51.52
NSVS   1117770,257.59361296722,78.249608623,RRAB,13.98,0.1905,5249.34,344.45,0.5444,-0.146,6687.03,1437.69,27.39
CRTS J212445.7-405014,321.1904225595699,-40.83708686778,RRAB,13.98,0.1978,5055.61,442.17,0.68196,-0.329,7274.88,2219.27,43.9
LINEAR 6143611,136.50024763699,39.46621886446,RRC,13.98,0.1976,5060.73,458.44,0.35638,0.198,5707.1,646.37,12.77
V* AH Lib,228.92772335912,-25.765550533720003,RRAB,13.98,0.2219,4506.53,461.01,0.47974,-0.043,6378.17,1871.64,41.53
CRTS J231235.0+290506,348.14594619965,29.0851147835,RRD,13.98,0.1973,5068.42,470.11,0.2820454,0.388,5229.01,160.59,3.17
CRTS J133120.4-383541,202.83529294224,-38.59431490621,RRAB,13.98,0.1952,5122.95,561.63,0.5231,-0.114,6587.96,1465.01,28.6
V* AH Boo,204.22798022344,22.513043718250003,RRAB,13.98,0.1803,5546.31,664.45,0.554352,-0.161,6732.49,1186.18,21.39
CRTS J184543.9-523627,281.43295493005,-52.60726240962,RRAB,13.98,0.0344,29069.77,13098.3,0.58419,-0.203,6865.8,-22203.97,-76.38
V* RU Boo,221.50121032976,23.31228756964,RRAB,13.98,0.2006,4985.04,462.22,0.4926749,-0.065,6441.95,1456.91,29.23
V* IX Pav,308.27416474649,-61.22223688123999,RRAB/BL,13.98,0.1803,5546.31,621.38,0.5776,-0.194,6836.73,1290.42,23.27
V* GY Aqr,339.0307036675388,-1.6324236199711106,ACEP,13.98,0.1939,5157.3,585.15,0.853872,-1.261,11171.95,6014.65,116.62
CRTS J234735.0-245508,356.89617120947,-24.91892176174,RRC,13.98,0.1199,8340.28,1439.9,0.3708563,0.166,5792.73,-2547.55,-30.55
NSVS   5206472,238.65748631651,51.82866461849,RRAB,13.98,0.1355,7380.07,811.54,0.571806,-0.186,6811.0,-569.07,-7.71
NSVS   2698108,204.99183140006,65.33695930094,RRAB,13.98,0.19,5263.16,382.27,0.634413,-0.27,7080.88,1817.72,34.54
V* AA Mic,315.17316020004995,-39.18102864021,RRAB,13.98,0.2174,4599.82,543.77,0.48603,-0.054,6409.32,1809.5,39.34
NSVS  17280733,322.07916386503,-18.229395821330005,RRAB,13.98,0.2521,3966.68,363.47,0.5427668,-0.144,6679.52,2712.84,68.39
ATO J237.4492+45.6351,237.44928276034,45.63520604699,RRAB,13.98,0.2069,4833.25,308.36,0.633866,-0.27,7078.59,2245.34,46.46
CRTS J200905.5-191239,302.273156215,-19.21091923822,RRD,13.98,0.1928,5186.72,538.04,0.3740108,0.159,5811.1,624.38,12.04
V* V558 Cen,222.2529142813,-41.44888702922,RRAB,13.98,0.2273,4399.47,493.56,0.6215902,-0.254,7027.01,2627.54,59.72
CRTS J143653.6-392239,219.22399176142787,-39.37741789247361,RRC,13.98,0.2981,3354.58,557.03,0.193211,0.695,4539.16,1184.58,35.31
V* MP Her,272.56366911534,31.419145672940004,RRC,13.98,0.2088,4789.27,300.48,0.31929,0.287,5477.28,688.01,14.37
ATO J350.3252-03.9346,350.32517504264,-3.93462188149,RRAB,13.98,0.2031,4923.68,407.28,0.6311343,-0.266,7067.17,2143.49,43.53
CRTS J052516.4-315258,81.31927826243,-31.883099277,RRAB,13.98,0.1767,5659.31,425.97,0.633223,-0.269,7075.91,1416.6,25.03
CRTS J102208.3-294037,155.53437548163,-29.67720830717,RRAB/BL,13.981,0.1653,6049.61,677.06,0.627716,-0.262,7056.08,1006.47,16.64
CRTS J194947.6-261434,297.447706022,-26.242099045210004,ACEPS,13.981,0.1511,6618.13,950.45,0.878513,-1.295,11354.0,4735.87,71.56
CRTS J195415.9-254125,298.56587247068614,-25.69066708647889,RRD,13.985,0.2219,4506.53,377.74,0.3785652,0.149,5850.93,1344.4,29.83
CRTS J201018.0-480717,302.5743909114117,-48.12189275691277,RRC,13.986,0.1937,5162.62,684.97,0.320994,0.283,5503.38,340.76,6.6
[DCD2013] CSS J140751.2-105903,211.96375668176,-10.98438286182,RRAB,13.989,0.1807,5534.03,640.07,0.884219,-0.54,8050.32,2516.29,45.47
LINEAR 4063417,189.39966933968,-17.64958191563,RRAB,13.99,0.1513,6609.39,773.21,0.7023103,-0.353,7389.28,779.89,11.8
CRTS J050714.6-065527,76.81112256107,-6.9242057391900005,RRAB,13.99,0.1823,5485.46,637.91,0.591737,-0.214,6930.68,1445.22,26.35
CRTS J034611.6-272504,56.54825286583001,-27.4178183725,RRAB,13.99,0.1875,5333.33,455.11,0.617448,-0.248,7041.81,1708.48,32.03
CRTS J063656.3-251334,99.2349384749,-25.2258762583,RRAB,13.99,2.3659,422.67,2.66,0.66506,-0.309,7240.19,6817.52,1612.97
Cl* NGC 5139    SAW V366,201.6731227788,-47.52840906948,RRAB,13.99,0.2787,3588.09,659.17,0.99991,-0.64,8433.06,4844.97,135.03
NSVS   7539426,155.96024097423,23.92405855223,RRAB,13.99,0.1804,5543.24,614.55,0.6746887,-0.32,7279.22,1735.98,31.32
ATO J344.4181+23.2267,344.41813264013,23.22675990898,RRAB,13.99,0.1474,6784.26,828.47,0.5120186,-0.096,6565.58,-218.68,-3.22
ATO J302.1467-14.9607,302.14687725230993,-14.960616871469998,RRAB,13.99,0.2243,4458.31,395.54,0.613823,-0.244,7026.32,2568.01,57.6
CRTS J234001.0-500117,355.00395340332,-50.02185996027,RRC,13.99,0.2062,4849.66,355.14,0.309845,0.312,5441.12,591.46,12.2
ATO J312.8940-04.6673,312.89399672217,-4.667303565750001,RRAB,13.99,0.1987,5032.71,511.63,0.8228055,-0.482,7840.09,2807.38,55.78
